word,start_time,end_time,speaker,text,confidence,processed_text,classes,hate,sentiment_word,Severity,Normalized Severity
මං,71.5,74.9,0,කෝපය අම්මලා වලක් කපලා බැලුවා යකෝ මේ සිවුර මං මේ,0.7317649126052856,තරහ අම්ම වල කප බැල යකෝ සිවුර මං,Political,0.6894679,0.0,4,4
විදිහ,75.0,75.4,0,විදිහට කතා කරන්න ආස වෙයි කියලා හිතන්න එපා හරිද මේ,0.7317649126052856,විදිහ කතා කර අස වෙ කිය හිත එපා හරි,Political,0.86305845,0.0,4,4
කතා,75.4,75.6,0,විදිහට කතා කරන්න ආස වෙයි කියලා හිතන්න එපා හරිද මේ,0.7317649126052856,විදිහ කතා කර අස වෙ කිය හිත එපා හරි,Political,0.86305845,0.0,4,4
කර,75.6,75.8,0,විදිහට කතා කරන්න ආස වෙයි කියලා හිතන්න එපා හරිද මේ,0.7317649126052856,විදිහ කතා කර අස වෙ කිය හිත එපා හරි,Political,0.86305845,0.0,4,4
අස,75.8,76.1,0,විදිහට කතා කරන්න ආස වෙයි කියලා හිතන්න එපා හරිද මේ,0.7317649126052856,විදිහ කතා කර අස වෙ කිය හිත එපා හරි,Political,0.86305845,0.0,4,4
වෙ,76.1,76.4,0,විදිහට කතා කරන්න ආස වෙයි කියලා හිතන්න එපා හරිද මේ,0.7317649126052856,විදිහ කතා කර අස වෙ කිය හිත එපා හරි,Political,0.86305845,0.0,4,4
කිය,76.4,76.6,0,විදිහට කතා කරන්න ආස වෙයි කියලා හිතන්න එපා හරිද මේ,0.7317649126052856,විදිහ කතා කර අස වෙ කිය හිත එපා හරි,Political,0.86305845,0.0,4,4
හිත,76.6,76.8,0,විදිහට කතා කරන්න ආස වෙයි කියලා හිතන්න එපා හරිද මේ,0.7317649126052856,විදිහ කතා කර අස වෙ කිය හිත එපා හරි,Political,0.86305845,0.0,4,4
එපා,76.8,77.0,0,විදිහට කතා කරන්න ආස වෙයි කියලා හිතන්න එපා හරිද මේ,0.7317649126052856,විදිහ කතා කර අස වෙ කිය හිත එපා හරි,Political,0.86305845,0.0,4,4
හරි,77.7,82.3,0,විදිහට කතා කරන්න ආස වෙයි කියලා හිතන්න එපා හරිද මේ,0.7488284707069397,විදිහ කතා කර අස වෙ කිය හිත එපා හරි,Political,0.86305845,0.0,4,4
විදිය,83.8,84.3,0,විදියට කතා කරන්නේ ආසාවෙන් කියා හිතන්න එපා උඹලා වගේ උන්,0.7488284707069397,විදිය කතා කර අස කිය හිත එපා වගේ උන්,Sexual,0.0044028377,0.0,3,3
කතා,84.3,84.6,0,විදියට කතා කරන්නේ ආසාවෙන් කියා හිතන්න එපා උඹලා වගේ උන්,0.7488284707069397,විදිය කතා කර අස කිය හිත එපා වගේ උන්,Sexual,0.0044028377,-1.0,5,5
කර,84.6,85.1,0,විදියට කතා කරන්නේ ආසාවෙන් කියා හිතන්න එපා උඹලා වගේ උන්,0.7488284707069397,විදිය කතා කර අස කිය හිත එපා වගේ උන්,Sexual,0.0044028377,0.0,3,3
අස,85.1,86.7,0,විදියට කතා කරන්නේ ආසාවෙන් කියා හිතන්න එපා උඹලා වගේ උන්,0.7488284707069397,විදිය කතා කර අස කිය හිත එපා වගේ උන්,Sexual,0.0044028377,0.0,3,3
කිය,86.7,86.8,0,විදියට කතා කරන්නේ ආසාවෙන් කියා හිතන්න එපා උඹලා වගේ උන්,0.7488284707069397,විදිය කතා කර අස කිය හිත එපා වගේ උන්,Sexual,0.0044028377,0.0,3,3
හිත,86.8,87.2,0,විදියට කතා කරන්නේ ආසාවෙන් කියා හිතන්න එපා උඹලා වගේ උන්,0.7488284707069397,විදිය කතා කර අස කිය හිත එපා වගේ උන්,Sexual,0.0044028377,-1.0,5,5
එපා,87.2,87.3,0,විදියට කතා කරන්නේ ආසාවෙන් කියා හිතන්න එපා උඹලා වගේ උන්,0.7488284707069397,විදිය කතා කර අස කිය හිත එපා වගේ උන්,Sexual,0.0044028377,-1.0,5,5
වගේ,90.2,90.4,0,විදියට කතා කරන්නේ ආසාවෙන් කියා හිතන්න එපා උඹලා වගේ උන්,0.8096623420715332,විදිය කතා කර අස කිය හිත එපා වගේ උන්,Sexual,0.0044028377,0.0,3,3
උන්,90.4,91.0,0,විදියට කතා කරන්නේ ආසාවෙන් කියා හිතන්න එපා උඹලා වගේ උන්,0.8096623420715332,විදිය කතා කර අස කිය හිත එපා වගේ උන්,Sexual,0.0044028377,-1.0,5,5
මගේ,92.0,92.7,0,මගේ සාසනය මගේ රට කනවා එක පැත්තකින් දේශපාලුවෝ මේ රට,0.7528653144836426,මගේ සාසන මගේ රට ක එක පැත්ත දේෂපාල,Political,0.005609497,0.0,4,4
සාසන,92.7,93.3,0,මගේ සාසනය මගේ රට කනවා එක පැත්තකින් දේශපාලුවෝ මේ රට,0.7528653144836426,මගේ සාසන මගේ රට ක එක පැත්ත දේෂපාල,Political,0.005609497,-1.0,6,5
මගේ,92.0,92.7,0,මගේ සාසනය මගේ රට කනවා එක පැත්තකින් දේශපාලුවෝ මේ රට,0.7528653144836426,මගේ සාසන මගේ රට ක එක පැත්ත දේෂපාල,Political,0.005609497,0.0,4,4
රට,93.5,93.8,0,මගේ සාසනය මගේ රට කනවා එක පැත්තකින් දේශපාලුවෝ මේ රට,0.7528653144836426,මගේ සාසන මගේ රට ක එක පැත්ත දේෂපාල,Political,0.005609497,0.0,4,4
ක,95.7,96.2,0,මගේ සාසනය මගේ රට කනවා එක පැත්තකින් දේශපාලුවෝ මේ රට,0.7885345220565796,මගේ සාසන මගේ රට ක එක පැත්ත දේෂපාල,Political,0.005609497,0.0,4,4
එක,95.7,96.2,0,මගේ සාසනය මගේ රට කනවා එක පැත්තකින් දේශපාලුවෝ මේ රට,0.7885345220565796,මගේ සාසන මගේ රට ක එක පැත්ත දේෂපාල,Political,0.005609497,1.0,3,3
පැත්ත,96.2,96.8,0,මගේ සාසනය මගේ රට කනවා එක පැත්තකින් දේශපාලුවෝ මේ රට,0.7885345220565796,මගේ සාසන මගේ රට ක එක පැත්ත දේෂපාල,Political,0.005609497,0.0,4,4
දේෂපාල,96.8,97.7,0,මගේ සාසනය මගේ රට කනවා එක පැත්තකින් දේශපාලුවෝ මේ රට,0.7885345220565796,මගේ සාසන මගේ රට ක එක පැත්ත දේෂපාල,Political,0.005609497,0.0,4,4
විනාෂ,98.1,98.3,0,විනාශ කරනවා තව පැත්තකින් උපායෙහි ගන්නයි අපි මේ රට විනාශ,0.7885345220565796,විනාෂ කර පැත්ත උපා ගන්න අපි රට විනාෂ කර,Political,0.97308254,0.0,4,4
කර,98.3,98.9,0,විනාශ කරනවා තව පැත්තකින් උපායෙහි ගන්නයි අපි මේ රට විනාශ,0.7885345220565796,විනාෂ කර පැත්ත උපා ගන්න අපි රට විනාෂ කර,Political,0.97308254,0.0,4,4
පැත්ත,100.0,100.6,0,විනාශ කරනවා තව පැත්තකින් උපායෙහි ගන්නයි අපි මේ රට විනාශ,0.7885345220565796,විනාෂ කර පැත්ත උපා ගන්න අපි රට විනාෂ කර,Political,0.97308254,-1.0,6,5
උපා,100.6,102.5,0,විනාශ කරනවා තව පැත්තකින් උපායෙහි ගන්නයි අපි මේ රට විනාශ,0.7885345220565796,විනාෂ කර පැත්ත උපා ගන්න අපි රට විනාෂ කර,Political,0.97308254,0.0,4,4
ගන්න,102.5,103.0,0,විනාශ කරනවා තව පැත්තකින් උපායෙහි ගන්නයි අපි මේ රට විනාශ,0.7885345220565796,විනාෂ කර පැත්ත උපා ගන්න අපි රට විනාෂ කර,Political,0.97308254,0.0,4,4
අපි,103.0,104.4,0,විනාශ කරනවා තව පැත්තකින් උපායෙහි ගන්නයි අපි මේ රට විනාශ,0.7885345220565796,විනාෂ කර පැත්ත උපා ගන්න අපි රට විනාෂ කර,Political,0.97308254,-1.0,6,5
රට,104.5,104.8,0,විනාශ කරනවා තව පැත්තකින් උපායෙහි ගන්නයි අපි මේ රට විනාශ,0.7885345220565796,විනාෂ කර පැත්ත උපා ගන්න අපි රට විනාෂ කර,Political,0.97308254,-1.0,6,5
විනාෂ,98.1,98.3,0,විනාශ කරනවා තව පැත්තකින් උපායෙහි ගන්නයි අපි මේ රට විනාශ,0.7885345220565796,විනාෂ කර පැත්ත උපා ගන්න අපි රට විනාෂ කර,Political,0.97308254,-1.0,6,5
කර,98.3,98.9,0,විනාශ කරනවා තව පැත්තකින් උපායෙහි ගන්නයි අපි මේ රට විනාශ,0.7885345220565796,විනාෂ කර පැත්ත උපා ගන්න අපි රට විනාෂ කර,Political,0.97308254,0.0,4,4
මේ,105.5,112.0,0,කරන මේවා දැක දැක ඉවසන්නේ කොහොමද මේවා දැක දැක ඉවසන්නේ,0.7885345220565796,මේ දැක දැක ඉවස කොහොම මේ දැක දැක ඉවස,Political,0.06404692,1.0,3,3
දැක,112.0,112.3,0,කරන මේවා දැක දැක ඉවසන්නේ කොහොමද මේවා දැක දැක ඉවසන්නේ,0.7885345220565796,මේ දැක දැක ඉවස කොහොම මේ දැක දැක ඉවස,Political,0.06404692,0.0,4,4
දැක,112.0,112.3,0,කරන මේවා දැක දැක ඉවසන්නේ කොහොමද මේවා දැක දැක ඉවසන්නේ,0.7885345220565796,මේ දැක දැක ඉවස කොහොම මේ දැක දැක ඉවස,Political,0.06404692,-1.0,6,5
ඉවස,112.4,114.7,0,කරන මේවා දැක දැක ඉවසන්නේ කොහොමද මේවා දැක දැක ඉවසන්නේ,0.7885345220565796,මේ දැක දැක ඉවස කොහොම මේ දැක දැක ඉවස,Political,0.06404692,-1.0,6,5
කොහොම,114.7,114.9,0,කරන මේවා දැක දැක ඉවසන්නේ කොහොමද මේවා දැක දැක ඉවසන්නේ,0.7885345220565796,මේ දැක දැක ඉවස කොහොම මේ දැක දැක ඉවස,Political,0.06404692,-1.0,6,5
මේ,105.5,112.0,0,කරන මේවා දැක දැක ඉවසන්නේ කොහොමද මේවා දැක දැක ඉවසන්නේ,0.7885345220565796,මේ දැක දැක ඉවස කොහොම මේ දැක දැක ඉවස,Political,0.06404692,1.0,3,3
දැක,112.0,112.3,0,කරන මේවා දැක දැක ඉවසන්නේ කොහොමද මේවා දැක දැක ඉවසන්නේ,0.7885345220565796,මේ දැක දැක ඉවස කොහොම මේ දැක දැක ඉවස,Political,0.06404692,-1.0,6,5
දැක,112.0,112.3,0,කරන මේවා දැක දැක ඉවසන්නේ කොහොමද මේවා දැක දැක ඉවසන්නේ,0.7885345220565796,මේ දැක දැක ඉවස කොහොම මේ දැක දැක ඉවස,Political,0.06404692,-1.0,6,5
ඉවස,112.4,114.7,0,කරන මේවා දැක දැක ඉවසන්නේ කොහොමද මේවා දැක දැක ඉවසන්නේ,0.7885345220565796,මේ දැක දැක ඉවස කොහොම මේ දැක දැක ඉවස,Political,0.06404692,0.0,4,4
කොහොම,119.9,120.0,0,කොහොමද යකෝ මං මේ රටේ ඉන්න චඩ යන්ට කියනවා මාව,0.7885345220565796,කොහොම යකෝ මං රටේ ඉ චඩයන් මාව කිය,Political,0.6341932,0.0,4,4
යකෝ,120.0,120.5,0,කොහොමද යකෝ මං මේ රටේ ඉන්න චඩ යන්ට කියනවා මාව,0.7885345220565796,කොහොම යකෝ මං රටේ ඉ චඩයන් මාව කිය,Political,0.6341932,-1.0,6,5
මං,120.5,123.8,0,කොහොමද යකෝ මං මේ රටේ ඉන්න චඩ යන්ට කියනවා මාව,0.7885345220565796,කොහොම යකෝ මං රටේ ඉ චඩයන් මාව කිය,Political,0.6341932,1.0,3,3
රටේ,124.0,124.3,0,කොහොමද යකෝ මං මේ රටේ ඉන්න චඩ යන්ට කියනවා මාව,0.7885345220565796,කොහොම යකෝ මං රටේ ඉ චඩයන් මාව කිය,Political,0.6341932,-1.0,6,5
ඉ,124.3,124.4,0,කොහොමද යකෝ මං මේ රටේ ඉන්න චඩ යන්ට කියනවා මාව,0.7885345220565796,කොහොම යකෝ මං රටේ ඉ චඩයන් මාව කිය,Political,0.6341932,0.0,4,4
චඩයන්,124.9,125.2,0,කොහොමද යකෝ මං මේ රටේ ඉන්න චඩ යන්ට කියනවා මාව,0.7885345220565796,කොහොම යකෝ මං රටේ ඉ චඩයන් මාව කිය,Political,0.6341932,0.0,4,4
මාව,127.9,129.3,0,කොහොමද යකෝ මං මේ රටේ ඉන්න චඩ යන්ට කියනවා මාව,0.8048186898231506,කොහොම යකෝ මං රටේ ඉ චඩයන් මාව කිය,Political,0.6341932,0.0,4,4
කිය,125.2,125.6,0,කොහොමද යකෝ මං මේ රටේ ඉන්න චඩ යන්ට කියනවා මාව,0.7885345220565796,කොහොම යකෝ මං රටේ ඉ චඩයන් මාව කිය,Political,0.6341932,0.0,4,4
නෙවෙ,129.3,129.6,0,නෙවෙයි මෙන්න මේ වගේ බල්ලෝ සිවුරු ඇරලා ගෙදර යවන්න සූදානම්,0.8048186898231506,නෙවෙ වගේ බල්ල සිවුර ඇර ගෙදර යව සූදාන,Sexual,0.9828504,0.0,3,3
වගේ,130.8,131.1,0,නෙවෙයි මෙන්න මේ වගේ බල්ලෝ සිවුරු ඇරලා ගෙදර යවන්න සූදානම්,0.8048186898231506,නෙවෙ වගේ බල්ල සිවුර ඇර ගෙදර යව සූදාන,Sexual,0.9828504,0.0,3,3
බල්ල,131.1,132.2,0,නෙවෙයි මෙන්න මේ වගේ බල්ලෝ සිවුරු ඇරලා ගෙදර යවන්න සූදානම්,0.8048186898231506,නෙවෙ වගේ බල්ල සිවුර ඇර ගෙදර යව සූදාන,Sexual,0.9828504,0.0,3,3
සිවුර,133.9,135.4,0,නෙවෙයි මෙන්න මේ වගේ බල්ලෝ සිවුරු ඇරලා ගෙදර යවන්න සූදානම්,0.7699569463729858,නෙවෙ වගේ බල්ල සිවුර ඇර ගෙදර යව සූදාන,Sexual,0.9828504,-1.0,5,5
ඇර,135.4,135.7,0,නෙවෙයි මෙන්න මේ වගේ බල්ලෝ සිවුරු ඇරලා ගෙදර යවන්න සූදානම්,0.7699569463729858,නෙවෙ වගේ බල්ල සිවුර ඇර ගෙදර යව සූදාන,Sexual,0.9828504,0.0,3,3
ගෙදර,135.7,136.0,0,නෙවෙයි මෙන්න මේ වගේ බල්ලෝ සිවුරු ඇරලා ගෙදර යවන්න සූදානම්,0.7699569463729858,නෙවෙ වගේ බල්ල සිවුර ඇර ගෙදර යව සූදාන,Sexual,0.9828504,0.0,3,3
යව,136.0,136.4,0,නෙවෙයි මෙන්න මේ වගේ බල්ලෝ සිවුරු ඇරලා ගෙදර යවන්න සූදානම්,0.7699569463729858,නෙවෙ වගේ බල්ල සිවුර ඇර ගෙදර යව සූදාන,Sexual,0.9828504,0.0,3,3
සූදාන,138.1,139.0,0,නෙවෙයි මෙන්න මේ වගේ බල්ලෝ සිවුරු ඇරලා ගෙදර යවන්න සූදානම්,0.4492743015289306,නෙවෙ වගේ බල්ල සිවුර ඇර ගෙදර යව සූදාන,Sexual,0.9828504,0.0,3,3
වල,139.0,139.3,0,වල මම මේ කතා කරන්නේ ශාසනය ආරක්ෂා කරන මේ රටේ,0.4492743015289306,වල මම කතා කර ෂාසන අරක්ෂ කරන රටේ,Sports,0.0056563294,0.0,2,2
මම,141.5,143.1,0,වල මම මේ කතා කරන්නේ ශාසනය ආරක්ෂා කරන මේ රටේ,0.8189773559570312,වල මම කතා කර ෂාසන අරක්ෂ කරන රටේ,Sports,0.0056563294,0.0,2,2
කතා,143.2,143.5,0,වල මම මේ කතා කරන්නේ ශාසනය ආරක්ෂා කරන මේ රටේ,0.8189773559570312,වල මම කතා කර ෂාසන අරක්ෂ කරන රටේ,Sports,0.0056563294,0.0,2,2
කර,150.5,151.0,0,වල මම මේ කතා කරන්නේ ශාසනය ආරක්ෂා කරන මේ රටේ,0.712952733039856,වල මම කතා කර ෂාසන අරක්ෂ කරන රටේ,Sports,0.0056563294,-1.0,4,4
ෂාසන,145.4,149.3,0,වල මම මේ කතා කරන්නේ ශාසනය ආරක්ෂා කරන මේ රටේ,0.712952733039856,වල මම කතා කර ෂාසන අරක්ෂ කරන රටේ,Sports,0.0056563294,0.0,2,2
අරක්ෂ,149.3,150.5,0,වල මම මේ කතා කරන්නේ ශාසනය ආරක්ෂා කරන මේ රටේ,0.712952733039856,වල මම කතා කර ෂාසන අරක්ෂ කරන රටේ,Sports,0.0056563294,0.0,2,2
කරන,150.5,151.0,0,වල මම මේ කතා කරන්නේ ශාසනය ආරක්ෂා කරන මේ රටේ,0.712952733039856,වල මම කතා කර ෂාසන අරක්ෂ කරන රටේ,Sports,0.0056563294,0.0,2,2
රටේ,153.0,153.4,0,වල මම මේ කතා කරන්නේ ශාසනය ආරක්ෂා කරන මේ රටේ,0.712952733039856,වල මම කතා කර ෂාසන අරක්ෂ කරන රටේ,Sports,0.0056563294,0.0,2,2
හාමුදුරු,153.4,154.3,0,හාමුදුරුවරු විනයගරුකයි ශික්ෂාකාමි මේ වගේ වීඩියෝ දාපු පිරිසක් නෙවෙයි පාරකට,0.712952733039856,හාමුදුරු විනයගරුක ෂික්ෂාකා වගේ වීඩි දා පිරිස නෙවෙ පාරක,Education,0.037359808,0.0,2,2
විනයගරුක,154.3,156.8,0,හාමුදුරුවරු විනයගරුකයි ශික්ෂාකාමි මේ වගේ වීඩියෝ දාපු පිරිසක් නෙවෙයි පාරකට,0.712952733039856,හාමුදුරු විනයගරුක ෂික්ෂාකා වගේ වීඩි දා පිරිස නෙවෙ පාරක,Education,0.037359808,0.0,2,2
ෂික්ෂාකා,156.8,158.8,0,හාමුදුරුවරු විනයගරුකයි ශික්ෂාකාමි මේ වගේ වීඩියෝ දාපු පිරිසක් නෙවෙයි පාරකට,0.712952733039856,හාමුදුරු විනයගරුක ෂික්ෂාකා වගේ වීඩි දා පිරිස නෙවෙ පාරක,Education,0.037359808,0.0,2,2
වගේ,164.7,165.0,0,හාමුදුරුවරු විනයගරුකයි ශික්ෂාකාමි මේ වගේ වීඩියෝ දාපු පිරිසක් නෙවෙයි පාරකට,0.7630663514137268,හාමුදුරු විනයගරුක ෂික්ෂාකා වගේ වීඩි දා පිරිස නෙවෙ පාරක,Education,0.037359808,0.0,2,2
වීඩි,165.0,165.5,0,හාමුදුරුවරු විනයගරුකයි ශික්ෂාකාමි මේ වගේ වීඩියෝ දාපු පිරිසක් නෙවෙයි පාරකට,0.7630663514137268,හාමුදුරු විනයගරුක ෂික්ෂාකා වගේ වීඩි දා පිරිස නෙවෙ පාරක,Education,0.037359808,0.0,2,2
දා,165.5,165.8,0,හාමුදුරුවරු විනයගරුකයි ශික්ෂාකාමි මේ වගේ වීඩියෝ දාපු පිරිසක් නෙවෙයි පාරකට,0.7630663514137268,හාමුදුරු විනයගරුක ෂික්ෂාකා වගේ වීඩි දා පිරිස නෙවෙ පාරක,Education,0.037359808,0.0,2,2
පිරිස,165.8,166.1,0,හාමුදුරුවරු විනයගරුකයි ශික්ෂාකාමි මේ වගේ වීඩියෝ දාපු පිරිසක් නෙවෙයි පාරකට,0.7630663514137268,හාමුදුරු විනයගරුක ෂික්ෂාකා වගේ වීඩි දා පිරිස නෙවෙ පාරක,Education,0.037359808,-1.0,4,4
නෙවෙ,166.1,166.5,0,හාමුදුරුවරු විනයගරුකයි ශික්ෂාකාමි මේ වගේ වීඩියෝ දාපු පිරිසක් නෙවෙයි පාරකට,0.7630663514137268,හාමුදුරු විනයගරුක ෂික්ෂාකා වගේ වීඩි දා පිරිස නෙවෙ පාරක,Education,0.037359808,0.0,2,2
පාරක,166.5,168.8,0,හාමුදුරුවරු විනයගරුකයි ශික්ෂාකාමි මේ වගේ වීඩියෝ දාපු පිරිසක් නෙවෙයි පාරකට,0.7630663514137268,හාමුදුරු විනයගරුක ෂික්ෂාකා වගේ වීඩි දා පිරිස නෙවෙ පාරක,Education,0.037359808,1.0,1,1
පාරක,168.8,169.5,0,පාරක යනකොට ඇහැක් ඇරලා ඇරලා බලමු පිරිසක් නෙවෙයි සංවර විනය,0.7630663514137268,පාරක යනකො ඇහැ ඇර බල කට්ටිය නෙවෙ සංවර වින,Sexual,0.9292963,0.0,3,3
යනකො,169.5,169.8,0,පාරක යනකොට ඇහැක් ඇරලා ඇරලා බලමු පිරිසක් නෙවෙයි සංවර විනය,0.7630663514137268,පාරක යනකො ඇහැ ඇර බල කට්ටිය නෙවෙ සංවර වින,Sexual,0.9292963,0.0,3,3
ඇහැ,172.1,172.7,0,පාරක යනකොට ඇහැක් ඇරලා ඇරලා බලමු පිරිසක් නෙවෙයි සංවර විනය,0.7919684648513794,පාරක යනකො ඇහැ ඇර බල කට්ටිය නෙවෙ සංවර වින,Sexual,0.9292963,0.0,3,3
ඇර,172.7,173.2,0,පාරක යනකොට ඇහැක් ඇරලා ඇරලා බලමු පිරිසක් නෙවෙයි සංවර විනය,0.7919684648513794,පාරක යනකො ඇහැ ඇර බල කට්ටිය නෙවෙ සංවර වින,Sexual,0.9292963,0.0,3,3
බල,173.6,174.1,0,පාරක යනකොට ඇහැක් ඇරලා ඇරලා බලමු පිරිසක් නෙවෙයි සංවර විනය,0.7919684648513794,පාරක යනකො ඇහැ ඇර බල කට්ටිය නෙවෙ සංවර වින,Sexual,0.9292963,-1.0,5,5
කට්ටිය,179.4,179.6,0,පාරක යනකොට ඇහැක් ඇරලා ඇරලා බලමු පිරිසක් නෙවෙයි සංවර විනය,0.7919684648513794,පාරක යනකො ඇහැ ඇර බල කට්ටිය නෙවෙ සංවර වින,Sexual,0.9292963,0.0,3,3
නෙවෙ,174.5,174.8,0,පාරක යනකොට ඇහැක් ඇරලා ඇරලා බලමු පිරිසක් නෙවෙයි සංවර විනය,0.7919684648513794,පාරක යනකො ඇහැ ඇර බල කට්ටිය නෙවෙ සංවර වින,Sexual,0.9292963,1.0,2,2
සංවර,174.8,179.4,0,පාරක යනකොට ඇහැක් ඇරලා ඇරලා බලමු පිරිසක් නෙවෙයි සංවර විනය,0.7919684648513794,පාරක යනකො ඇහැ ඇර බල කට්ටිය නෙවෙ සංවර වින,Sexual,0.9292963,-1.0,5,5
වින,179.4,179.6,0,පාරක යනකොට ඇහැක් ඇරලා ඇරලා බලමු පිරිසක් නෙවෙයි සංවර විනය,0.7919684648513794,පාරක යනකො ඇහැ ඇර බල කට්ටිය නෙවෙ සංවර වින,Sexual,0.9292963,0.0,3,3
ගරුක,179.6,180.0,0,ගරුක පිරිසක් ඒක නැති කරලා තියෙන්නෙ මේ ජඩ දේශපාලන භික්ෂු,0.7919684648513794,ගරුක පිරිස නැ කර තියෙ ජඩ දේෂපාල බික්ෂ,Political,0.23793627,0.0,4,4
පිරිස,180.0,180.0,0,ගරුක පිරිසක් ඒක නැති කරලා තියෙන්නෙ මේ ජඩ දේශපාලන භික්ෂු,0.7919684648513794,ගරුක පිරිස නැ කර තියෙ ජඩ දේෂපාල බික්ෂ,Political,0.23793627,0.0,4,4
නැ,184.4,184.7,0,ගරුක පිරිසක් ඒක නැති කරලා තියෙන්නෙ මේ ජඩ දේශපාලන භික්ෂු,0.7919684648513794,ගරුක පිරිස නැ කර තියෙ ජඩ දේෂපාල බික්ෂ,Political,0.23793627,0.0,4,4
කර,184.7,185.0,0,ගරුක පිරිසක් ඒක නැති කරලා තියෙන්නෙ මේ ජඩ දේශපාලන භික්ෂු,0.7919684648513794,ගරුක පිරිස නැ කර තියෙ ජඩ දේෂපාල බික්ෂ,Political,0.23793627,0.0,4,4
තියෙ,185.0,185.4,0,ගරුක පිරිසක් ඒක නැති කරලා තියෙන්නෙ මේ ජඩ දේශපාලන භික්ෂු,0.7919684648513794,ගරුක පිරිස නැ කර තියෙ ජඩ දේෂපාල බික්ෂ,Political,0.23793627,0.0,4,4
ජඩ,186.3,186.7,0,ගරුක පිරිසක් ඒක නැති කරලා තියෙන්නෙ මේ ජඩ දේශපාලන භික්ෂු,0.7919684648513794,ගරුක පිරිස නැ කර තියෙ ජඩ දේෂපාල බික්ෂ,Political,0.23793627,-1.0,6,5
දේෂපාල,186.7,187.5,0,ගරුක පිරිසක් ඒක නැති කරලා තියෙන්නෙ මේ ජඩ දේශපාලන භික්ෂු,0.7919684648513794,ගරුක පිරිස නැ කර තියෙ ජඩ දේෂපාල බික්ෂ,Political,0.23793627,0.0,4,4
බික්ෂ,190.1,190.7,0,ගරුක පිරිසක් ඒක නැති කරලා තියෙන්නෙ මේ ජඩ දේශපාලන භික්ෂු,0.6780475378036499,ගරුක පිරිස නැ කර තියෙ ජඩ දේෂපාල බික්ෂ,Political,0.23793627,0.0,4,4
වට,190.7,190.9,0,වට තියන ගෞරවය මුන් නැති කළා භික්ෂුව මේ ඡන්ද හිඟන්නෝ,0.6780475378036499,වට තිය ම නැ කලා බික්ෂ කැමැත්තෙ,Sexual,0.9975013,0.0,3,3
තිය,190.9,191.2,0,වට තියන ගෞරවය මුන් නැති කළා භික්ෂුව මේ ඡන්ද හිඟන්නෝ,0.6780475378036499,වට තිය ම නැ කලා බික්ෂ කැමැත්තෙ,Sexual,0.9975013,0.0,3,3
ම,194.2,194.9,0,වට තියන ගෞරවය මුන් නැති කළා භික්ෂුව මේ ඡන්ද හිඟන්නෝ,0.6780475378036499,වට තිය ම නැ කලා බික්ෂ කැමැත්තෙ,Sexual,0.9975013,0.0,3,3
නැ,191.9,192.2,0,වට තියන ගෞරවය මුන් නැති කළා භික්ෂුව මේ ඡන්ද හිඟන්නෝ,0.6780475378036499,වට තිය ම නැ කලා බික්ෂ කැමැත්තෙ,Sexual,0.9975013,0.0,3,3
කලා,192.2,192.4,0,වට තියන ගෞරවය මුන් නැති කළා භික්ෂුව මේ ඡන්ද හිඟන්නෝ,0.6780475378036499,වට තිය ම නැ කලා බික්ෂ කැමැත්තෙ,Sexual,0.9975013,0.0,3,3
බික්ෂ,192.4,194.2,0,වට තියන ගෞරවය මුන් නැති කළා භික්ෂුව මේ ඡන්ද හිඟන්නෝ,0.6780475378036499,වට තිය ම නැ කලා බික්ෂ කැමැත්තෙ,Sexual,0.9975013,0.0,3,3
කැමැත්තෙ,191.8,191.9,0,වට තියන ගෞරවය මුන් නැති කළා භික්ෂුව මේ ඡන්ද හිඟන්නෝ,0.6780475378036499,වට තිය ම නැ කලා බික්ෂ කැමැත්තෙ,Sexual,0.9975013,-1.0,5,5
බික්ෂ,196.0,196.6,0,භික්ෂුව දේශපාලනයට ගෙනාවා මුන්ට ඡන්ද වෙන විදිහට මුන්ට කඩේ යන,0.6780475378036499,බික්ෂ දේෂපාලනය ගෙන මුන් චන් විදිහ මුන් කඩේ,Political,0.8193797,0.0,4,4
දේෂපාලනය,196.6,197.4,0,භික්ෂුව දේශපාලනයට ගෙනාවා මුන්ට ඡන්ද වෙන විදිහට මුන්ට කඩේ යන,0.6780475378036499,බික්ෂ දේෂපාලනය ගෙන මුන් චන් විදිහ මුන් කඩේ,Political,0.8193797,0.0,4,4
ගෙන,197.4,198.4,0,භික්ෂුව දේශපාලනයට ගෙනාවා මුන්ට ඡන්ද වෙන විදිහට මුන්ට කඩේ යන,0.6780475378036499,බික්ෂ දේෂපාලනය ගෙන මුන් චන් විදිහ මුන් කඩේ,Political,0.8193797,0.0,4,4
මුන්,200.9,201.5,0,භික්ෂුව දේශපාලනයට ගෙනාවා මුන්ට ඡන්ද වෙන විදිහට මුන්ට කඩේ යන,0.7475236654281616,බික්ෂ දේෂපාලනය ගෙන මුන් චන් විදිහ මුන් කඩේ,Political,0.8193797,0.0,4,4
චන්,201.5,202.0,0,භික්ෂුව දේශපාලනයට ගෙනාවා මුන්ට ඡන්ද වෙන විදිහට මුන්ට කඩේ යන,0.7475236654281616,බික්ෂ දේෂපාලනය ගෙන මුන් චන් විදිහ මුන් කඩේ,Political,0.8193797,0.0,4,4
