word,start_time,end_time,speaker,text,confidence,hate
ග්‍රහන,69.7,70.0,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
කර,97.0,97.2,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
එක,81.7,82.1,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
එක,81.7,82.1,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
විදිහ,73.0,73.6,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
තම,73.6,73.8,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
බලාපොරොත්තු,73.8,74.5,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
වෙ,99.2,99.4,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
නිර්මාන,74.8,75.3,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
ක්‍රීඩක,75.3,76.4,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
කලකිර,76.4,77.3,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
පීඩ,77.3,77.6,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
කර,97.0,97.2,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
ඔබ,77.9,80.9,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
ඔය,80.9,81.3,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
හිත,81.3,81.7,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
එකග,81.7,82.1,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
කතා,82.1,82.3,0, elina දැන් උත්තර දෙන මං කැමති නෑ එතකොට නෑ දැන් ප්‍රේක්ෂකයෝ අපේ රටේ විශාල ප්‍රේක්ෂක පිරිසක් අපේ ලංකා කණ්ඩායම ගැන ලොකු බලාපොරොත්තුවකින් හිටියා අපිත් එහෙම ඉතින් ඒ වගේ දේවල් ගිලිහී ගෙන යද්දී එතකොට මොකද්ද ඇත්තෙන්ම ප්‍රේක්ෂකයාගේ ක්‍රීඩකයන් ක්‍රීඩා ගාථා නිදන් ග්‍රහණය කරන්න ඉතින් ඒක නිසා ඒක ඒ විදිහට තමයි බලාපොරොත්තුවෙන් වෙන්නේ නිර්මාණය ක්‍රීඩකයෝ කලකිරීමකින් ද පීඩා කරන්න ඔබ ඔය හිතට එකඟව කතා කරන්න ඔබතුමා ඉදිරියේදී ගන්න ක්‍රියාමාර්ග ගමගේ භාජනය කතාබහ කළ ඒගොල්ලොන්ට අවශ්‍ය දේ යනු ඕනෑම තීරණය කරන්නේ ඔබ සතුටු වෙනවාද යන්න ක්‍රීඩකයෝ කෙල්ලන්ට පීඩා කරපු ආකාරය ගැන පරාජය වෙලා ඔයා ඔයාගේ ප්‍රශ්නයක් අහන්නේ සම්බන්ධ මට හරි කනගාටුයි තරගය පරාජය ළමා සතුනට ගහණයක මං දන්නවා බුද්ධිමත් මාධ්‍යවේදියෙක් විදිහට නොකළ යුතු දෙයක්,0.8458452820777893,0.9790505
